algorithm,size,scenario,iteration,time_ms
merge,500000,reverse,74,11.8974
merge,500000,reverse,75,11.8399
merge,500000,reverse,76,11.8434
merge,500000,reverse,77,12.1421
merge,500000,reverse,78,11.8257
merge,500000,reverse,79,12.1956
merge,500000,reverse,80,12.1653
merge,500000,reverse,81,12.1377
merge,500000,reverse,82,11.945
merge,500000,reverse,83,12.0207
merge,500000,reverse,84,11.9007
merge,500000,reverse,85,11.9123
merge,500000,reverse,86,11.8509
merge,500000,reverse,87,12.0814
merge,500000,reverse,88,12.1713
merge,500000,reverse,89,11.7235
merge,500000,reverse,90,15.8968
merge,500000,reverse,91,12.188
merge,500000,reverse,92,12.0868
merge,500000,reverse,93,12.0013
merge,500000,reverse,94,12.0758
merge,500000,reverse,95,11.9391
merge,500000,reverse,96,11.7429
merge,500000,reverse,97,12.1553
merge,500000,reverse,98,12.1662
merge,500000,reverse,99,12.0674
quick_med3,500000,reverse,0,18.6816
quick_med3,500000,reverse,1,18.6096
quick_med3,500000,reverse,2,18.9825
quick_med3,500000,reverse,3,18.5433
quick_med3,500000,reverse,4,18.8498
quick_med3,500000,reverse,5,18.5386
quick_med3,500000,reverse,6,21.486
quick_med3,500000,reverse,7,19.2914
quick_med3,500000,reverse,8,18.427
quick_med3,500000,reverse,9,18.8451
quick_med3,500000,reverse,10,18.8093
quick_med3,500000,reverse,11,19.0864
quick_med3,500000,reverse,12,19.1613
quick_med3,500000,reverse,13,18.7319
quick_med3,500000,reverse,14,18.6438
quick_med3,500000,reverse,15,18.6145
quick_med3,500000,reverse,16,19.2715
quick_med3,500000,reverse,17,18.6619
quick_med3,500000,reverse,18,18.3809
quick_med3,500000,reverse,19,18.4102
quick_med3,500000,reverse,20,18.9348
quick_med3,500000,reverse,21,32.0236
quick_med3,500000,reverse,22,18.6244
quick_med3,500000,reverse,23,18.8122
quick_med3,500000,reverse,24,19.1678
quick_med3,500000,reverse,25,18.479
quick_med3,500000,reverse,26,18.8292
quick_med3,500000,reverse,27,18.7122
quick_med3,500000,reverse,28,22.8443
quick_med3,500000,reverse,29,18.7614
quick_med3,500000,reverse,30,18.3004
quick_med3,500000,reverse,31,19.1515
quick_med3,500000,reverse,32,19.5085
quick_med3,500000,reverse,33,21.6222
quick_med3,500000,reverse,34,18.9662
quick_med3,500000,reverse,35,18.9002
quick_med3,500000,reverse,36,18.9364
quick_med3,500000,reverse,37,19.2884
quick_med3,500000,reverse,38,18.332
quick_med3,500000,reverse,39,18.4721
quick_med3,500000,reverse,40,18.2673
quick_med3,500000,reverse,41,18.5789
quick_med3,500000,reverse,42,18.5031
quick_med3,500000,reverse,43,18.3585
quick_med3,500000,reverse,44,18.5675
quick_med3,500000,reverse,45,18.6426
quick_med3,500000,reverse,46,18.4903
quick_med3,500000,reverse,47,18.8029
quick_med3,500000,reverse,48,19.0285
quick_med3,500000,reverse,49,18.6084
quick_med3,500000,reverse,50,18.445
quick_med3,500000,reverse,51,18.2891
quick_med3,500000,reverse,52,18.689
quick_med3,500000,reverse,53,18.6328
quick_med3,500000,reverse,54,18.7955
quick_med3,500000,reverse,55,21.7366
quick_med3,500000,reverse,56,20.0448
quick_med3,500000,reverse,57,22.5754
quick_med3,500000,reverse,58,18.9646
quick_med3,500000,reverse,59,18.7511
quick_med3,500000,reverse,60,19.314
quick_med3,500000,reverse,61,18.7555
quick_med3,500000,reverse,62,20.6183
quick_med3,500000,reverse,63,19.1554
quick_med3,500000,reverse,64,18.6639
quick_med3,500000,reverse,65,18.8039
quick_med3,500000,reverse,66,18.4532
quick_med3,500000,reverse,67,19.0051
quick_med3,500000,reverse,68,18.8386
quick_med3,500000,reverse,69,18.8624
quick_med3,500000,reverse,70,18.5152
quick_med3,500000,reverse,71,18.7823
quick_med3,500000,reverse,72,18.5415
quick_med3,500000,reverse,73,18.6283
quick_med3,500000,reverse,74,21.1282
quick_med3,500000,reverse,75,18.5236
quick_med3,500000,reverse,76,20.9158
quick_med3,500000,reverse,77,18.9053
quick_med3,500000,reverse,78,19.2711
quick_med3,500000,reverse,79,18.8458
quick_med3,500000,reverse,80,18.7143
quick_med3,500000,reverse,81,18.5015
quick_med3,500000,reverse,82,19.0169
quick_med3,500000,reverse,83,18.4751
quick_med3,500000,reverse,84,18.847
quick_med3,500000,reverse,85,18.6433
quick_med3,500000,reverse,86,21.6322
quick_med3,500000,reverse,87,18.6602
quick_med3,500000,reverse,88,18.9356
quick_med3,500000,reverse,89,19.0647
quick_med3,500000,reverse,90,21.6855
quick_med3,500000,reverse,91,18.6035
quick_med3,500000,reverse,92,18.7323
quick_med3,500000,reverse,93,18.5599
quick_med3,500000,reverse,94,18.5726
quick_med3,500000,reverse,95,18.8557
quick_med3,500000,reverse,96,18.4613
quick_med3,500000,reverse,97,18.7077
quick_med3,500000,reverse,98,18.4784
quick_med3,500000,reverse,99,18.9848
intro,500000,reverse,0,18.0792
intro,500000,reverse,1,18.4853
intro,500000,reverse,2,18.2835
intro,500000,reverse,3,18.3381
intro,500000,reverse,4,18.6029
intro,500000,reverse,5,18.0619
intro,500000,reverse,6,18.1043
intro,500000,reverse,7,19.0185
intro,500000,reverse,8,18.8164
intro,500000,reverse,9,18.7989
intro,500000,reverse,10,18.5196
intro,500000,reverse,11,18.4665
intro,500000,reverse,12,18.5809
intro,500000,reverse,13,18.2167
intro,500000,reverse,14,17.9909
intro,500000,reverse,15,18.5112
intro,500000,reverse,16,18.4784
intro,500000,reverse,17,18.5005
intro,500000,reverse,18,19.774
intro,500000,reverse,19,18.1716
intro,500000,reverse,20,18.1822
intro,500000,reverse,21,18.3432
intro,500000,reverse,22,18.3317
intro,500000,reverse,23,18.1003
intro,500000,reverse,24,18.5787
intro,500000,reverse,25,18.3713
intro,500000,reverse,26,18.4529
intro,500000,reverse,27,18.3619
intro,500000,reverse,28,18.1867
intro,500000,reverse,29,18.0966
intro,500000,reverse,30,18.6751
intro,500000,reverse,31,18.9815
intro,500000,reverse,32,20.8173
intro,500000,reverse,33,18.6836
intro,500000,reverse,34,18.693
intro,500000,reverse,35,18.6673
intro,500000,reverse,36,18.3656
intro,500000,reverse,37,18.5368
intro,500000,reverse,38,18.4704
intro,500000,reverse,39,18.7762
intro,500000,reverse,40,20.0306
intro,500000,reverse,41,19.0478
intro,500000,reverse,42,18.4994
intro,500000,reverse,43,20.2779
intro,500000,reverse,44,18.512
intro,500000,reverse,45,18.7784
intro,500000,reverse,46,18.3196
intro,500000,reverse,47,18.2279
intro,500000,reverse,48,18.4322
intro,500000,reverse,49,18.487
intro,500000,reverse,50,18.8469
intro,500000,reverse,51,18.5273
intro,500000,reverse,52,20.5425
intro,500000,reverse,53,18.8391
intro,500000,reverse,54,18.1334
intro,500000,reverse,55,18.1975
intro,500000,reverse,56,18.5671
intro,500000,reverse,57,19.1134
intro,500000,reverse,58,19.3719
intro,500000,reverse,59,19.0193
intro,500000,reverse,60,18.2801
intro,500000,reverse,61,18.8377
intro,500000,reverse,62,18.8541
intro,500000,reverse,63,18.3679
intro,500000,reverse,64,18.3628
intro,500000,reverse,65,21.4853
intro,500000,reverse,66,20.5984
intro,500000,reverse,67,21.2236
intro,500000,reverse,68,19.9102
intro,500000,reverse,69,19.1006
intro,500000,reverse,70,18.7787
intro,500000,reverse,71,18.8359
intro,500000,reverse,72,18.4095
intro,500000,reverse,73,19.2535
intro,500000,reverse,74,19.5497
intro,500000,reverse,75,18.6316
intro,500000,reverse,76,18.1324
intro,500000,reverse,77,20.1343
intro,500000,reverse,78,19.1582
intro,500000,reverse,79,18.1662
intro,500000,reverse,80,18.93
intro,500000,reverse,81,18.8226
intro,500000,reverse,82,20.2359
intro,500000,reverse,83,19.0061
intro,500000,reverse,84,18.8319
intro,500000,reverse,85,18.317
intro,500000,reverse,86,18.474
intro,500000,reverse,87,18.7041
intro,500000,reverse,88,18.5885
intro,500000,reverse,89,18.1309
intro,500000,reverse,90,18.6021
intro,500000,reverse,91,18.5053
intro,500000,reverse,92,18.3518
intro,500000,reverse,93,19.8502
intro,500000,reverse,94,19.005
intro,500000,reverse,95,18.6683
intro,500000,reverse,96,18.6292
intro,500000,reverse,97,18.2283
intro,500000,reverse,98,18.5602
intro,500000,reverse,99,18.4888
merge,1000000,random,0,99.2954
merge,1000000,random,1,102.496
merge,1000000,random,2,100.303
merge,1000000,random,3,103.416
merge,1000000,random,4,100.661
merge,1000000,random,5,104.635
merge,1000000,random,6,103.622
merge,1000000,random,7,101.629
merge,1000000,random,8,103.843
merge,1000000,random,9,105.951
merge,1000000,random,10,104.513
merge,1000000,random,11,101.083
merge,1000000,random,12,100.322
merge,1000000,random,13,100.515
merge,1000000,random,14,100.36
merge,1000000,random,15,102.296
merge,1000000,random,16,101.157
merge,1000000,random,17,102.414
merge,1000000,random,18,103.308
merge,1000000,random,19,100.927
merge,1000000,random,20,104.615
merge,1000000,random,21,102.323
merge,1000000,random,22,101.907
merge,1000000,random,23,100.878
merge,1000000,random,24,99.9638
merge,1000000,random,25,99.5995
merge,1000000,random,26,99.4751
merge,1000000,random,27,100.188
merge,1000000,random,28,101.228
merge,1000000,random,29,99.9165
merge,1000000,random,30,99.9292
merge,1000000,random,31,110.816
merge,1000000,random,32,102.424
merge,1000000,random,33,103.936
merge,1000000,random,34,102.919
merge,1000000,random,35,101.378
merge,1000000,random,36,100.246
merge,1000000,random,37,100.304
merge,1000000,random,38,100.033
merge,1000000,random,39,100.858
merge,1000000,random,40,100.016
merge,1000000,random,41,100.426
merge,1000000,random,42,99.3817
merge,1000000,random,43,100.682
merge,1000000,random,44,99.5552
merge,1000000,random,45,101.114
merge,1000000,random,46,99.8015
merge,1000000,random,47,99.8595
merge,1000000,random,48,101.569
merge,1000000,random,49,99.9763
merge,1000000,random,50,104.034
merge,1000000,random,51,101.157
merge,1000000,random,52,108.257
merge,1000000,random,53,107.17
merge,1000000,random,54,119.246
merge,1000000,random,55,107.976
merge,1000000,random,56,107.221
merge,1000000,random,57,105.848
merge,1000000,random,58,106.074
merge,1000000,random,59,103.632
merge,1000000,random,60,102.225
merge,1000000,random,61,104.707
merge,1000000,random,62,103.97
merge,1000000,random,63,107.219
merge,1000000,random,64,106.315
merge,1000000,random,65,100.382
merge,1000000,random,66,101.583
merge,1000000,random,67,100.398
merge,1000000,random,68,103.141
merge,1000000,random,69,101.6
merge,1000000,random,70,103.554
merge,1000000,random,71,102.132
merge,1000000,random,72,111.968
merge,1000000,random,73,109.873
merge,1000000,random,74,104.53
merge,1000000,random,75,104.931
merge,1000000,random,76,107.209
merge,1000000,random,77,112.619
merge,1000000,random,78,110.87
merge,1000000,random,79,106.608
merge,1000000,random,80,102.578
merge,1000000,random,81,103.942
merge,1000000,random,82,107.146
merge,1000000,random,83,117.058
merge,1000000,random,84,100.385
merge,1000000,random,85,100.024
merge,1000000,random,86,99.9278
merge,1000000,random,87,100.51
merge,1000000,random,88,100.992
merge,1000000,random,89,100.269
merge,1000000,random,90,100.227
merge,1000000,random,91,100.191
merge,1000000,random,92,103.047
merge,1000000,random,93,110.587
merge,1000000,random,94,101.492
merge,1000000,random,95,100.286
merge,1000000,random,96,100.345
merge,1000000,random,97,100.775
merge,1000000,random,98,101.41
merge,1000000,random,99,100.879
quick_med3,1000000,random,0,83.2853
quick_med3,1000000,random,1,83.2366
quick_med3,1000000,random,2,83.0314
quick_med3,1000000,random,3,82.294
quick_med3,1000000,random,4,83.6466
quick_med3,1000000,random,5,83.4307
quick_med3,1000000,random,6,82.5437
quick_med3,1000000,random,7,83.3932
quick_med3,1000000,random,8,86.7303
quick_med3,1000000,random,9,83.266
quick_med3,1000000,random,10,82.2385
quick_med3,1000000,random,11,83.3065
quick_med3,1000000,random,12,82.3741
quick_med3,1000000,random,13,83.8488
quick_med3,1000000,random,14,82.9715
quick_med3,1000000,random,15,83.1667
quick_med3,1000000,random,16,84.0217
quick_med3,1000000,random,17,90.5188
quick_med3,1000000,random,18,83.089
quick_med3,1000000,random,19,83.3487
quick_med3,1000000,random,20,82.041
quick_med3,1000000,random,21,82.611
quick_med3,1000000,random,22,83.2633
quick_med3,1000000,random,23,84.9503
quick_med3,1000000,random,24,83.6817
quick_med3,1000000,random,25,82.1371
quick_med3,1000000,random,26,85.938
quick_med3,1000000,random,27,83.0169
quick_med3,1000000,random,28,83.7105
quick_med3,1000000,random,29,83.4788
quick_med3,1000000,random,30,82.507
quick_med3,1000000,random,31,82.5991
quick_med3,1000000,random,32,83.0862
quick_med3,1000000,random,33,85.1862
quick_med3,1000000,random,34,82.9056
quick_med3,1000000,random,35,84.0449
quick_med3,1000000,random,36,83.1176
quick_med3,1000000,random,37,81.7266
quick_med3,1000000,random,38,83.0191
quick_med3,1000000,random,39,82.3923
quick_med3,1000000,random,40,82.6624
quick_med3,1000000,random,41,82.0629
quick_med3,1000000,random,42,86.9747
quick_med3,1000000,random,43,86.1026
quick_med3,1000000,random,44,84.1787
quick_med3,1000000,random,45,83.0494
quick_med3,1000000,random,46,82.2316
quick_med3,1000000,random,47,82.6371
quick_med3,1000000,random,48,85.3059
quick_med3,1000000,random,49,82.4662
quick_med3,1000000,random,50,84.0524
quick_med3,1000000,random,51,83.5007
quick_med3,1000000,random,52,83.1558
quick_med3,1000000,random,53,82.5546
quick_med3,1000000,random,54,84.6169
quick_med3,1000000,random,55,83.0874
quick_med3,1000000,random,56,83.1738
quick_med3,1000000,random,57,83.3697
quick_med3,1000000,random,58,82.2541
quick_med3,1000000,random,59,82.4444
quick_med3,1000000,random,60,85.7551
quick_med3,1000000,random,61,85.0969
quick_med3,1000000,random,62,82.9328
quick_med3,1000000,random,63,83.2682
quick_med3,1000000,random,64,84.4743
quick_med3,1000000,random,65,82.6929
quick_med3,1000000,random,66,82.2004
quick_med3,1000000,random,67,83.7413
quick_med3,1000000,random,68,90.7212
quick_med3,1000000,random,69,83.3137
quick_med3,1000000,random,70,83.7492
quick_med3,1000000,random,71,83.867
quick_med3,1000000,random,72,83.1254
quick_med3,1000000,random,73,83.7627
quick_med3,1000000,random,74,82.1867
quick_med3,1000000,random,75,81.7533
quick_med3,1000000,random,76,84.507
quick_med3,1000000,random,77,83.5022
quick_med3,1000000,random,78,83.2756
quick_med3,1000000,random,79,83.8764
quick_med3,1000000,random,80,83.4343
quick_med3,1000000,random,81,83.5914
quick_med3,1000000,random,82,83.5867
quick_med3,1000000,random,83,83.0714
quick_med3,1000000,random,84,82.8182
quick_med3,1000000,random,85,83.7228
quick_med3,1000000,random,86,82.6265
quick_med3,1000000,random,87,83.5922
quick_med3,1000000,random,88,82.419
quick_med3,1000000,random,89,82.6445
quick_med3,1000000,random,90,82.8336
quick_med3,1000000,random,91,84.6059
quick_med3,1000000,random,92,84.8281
quick_med3,1000000,random,93,85.4745
quick_med3,1000000,random,94,87.969
quick_med3,1000000,random,95,83.589
quick_med3,1000000,random,96,83.9736
quick_med3,1000000,random,97,81.7521
quick_med3,1000000,random,98,82.9218
quick_med3,1000000,random,99,83.9205
intro,1000000,random,0,75.8782
intro,1000000,random,1,75.474
intro,1000000,random,2,74.4438
intro,1000000,random,3,75.2586
intro,1000000,random,4,75.7068
intro,1000000,random,5,74.9072
intro,1000000,random,6,74.945
intro,1000000,random,7,74.6516
intro,1000000,random,8,75.0071
intro,1000000,random,9,75.3365
intro,1000000,random,10,75.1949
intro,1000000,random,11,76.5883
intro,1000000,random,12,77.5538
intro,1000000,random,13,76.8957
intro,1000000,random,14,79.0467
intro,1000000,random,15,79.7166
intro,1000000,random,16,75.7855
intro,1000000,random,17,75.5792
intro,1000000,random,18,75.7489
intro,1000000,random,19,75.2687
intro,1000000,random,20,73.9212
intro,1000000,random,21,76.7929
intro,1000000,random,22,75.3339
intro,1000000,random,23,75.2749
intro,1000000,random,24,75.3294
intro,1000000,random,25,75.2322
intro,1000000,random,26,74.4694
intro,1000000,random,27,75.066
intro,1000000,random,28,76.0495
intro,1000000,random,29,75.1213
intro,1000000,random,30,74.9325
intro,1000000,random,31,75.3612
intro,1000000,random,32,75.8489
intro,1000000,random,33,75.25
intro,1000000,random,34,76.4753
intro,1000000,random,35,77.4141
intro,1000000,random,36,74.9326
intro,1000000,random,37,73.545
intro,1000000,random,38,77.4197
intro,1000000,random,39,77.8725
intro,1000000,random,40,75.9964
intro,1000000,random,41,80.5263
intro,1000000,random,42,79.4337
intro,1000000,random,43,75.4481
intro,1000000,random,44,75.4156
intro,1000000,random,45,75.8442
intro,1000000,random,46,73.7689
intro,1000000,random,47,74.647
intro,1000000,random,48,75.0903
intro,1000000,random,49,81.8295
intro,1000000,random,50,75.3398
intro,1000000,random,51,75.9054
intro,1000000,random,52,75.6944
intro,1000000,random,53,75.8169
intro,1000000,random,54,77.1505
intro,1000000,random,55,76.3019
intro,1000000,random,56,76.942
intro,1000000,random,57,77.408
intro,1000000,random,58,76.194
intro,1000000,random,59,75.1594
intro,1000000,random,60,75.8592
intro,1000000,random,61,76.7866
intro,1000000,random,62,75.856
intro,1000000,random,63,75.8478
intro,1000000,random,64,75.0121
intro,1000000,random,65,73.7544
intro,1000000,random,66,74.51
intro,1000000,random,67,73.9299
intro,1000000,random,68,73.768
intro,1000000,random,69,73.9344
intro,1000000,random,70,73.7068
intro,1000000,random,71,75.5667
intro,1000000,random,72,75.3357
intro,1000000,random,73,76.6414
intro,1000000,random,74,73.2165
intro,1000000,random,75,73.7377
intro,1000000,random,76,73.942
intro,1000000,random,77,81.8511
intro,1000000,random,78,78.3875
intro,1000000,random,79,75.4285
intro,1000000,random,80,75.2276
intro,1000000,random,81,74.4521
intro,1000000,random,82,74.7232
intro,1000000,random,83,75.0692
intro,1000000,random,84,73.4184
intro,1000000,random,85,74.6707
intro,1000000,random,86,75.3247
intro,1000000,random,87,74.5193
intro,1000000,random,88,74.2722
intro,1000000,random,89,74.0563
intro,1000000,random,90,74.4339
intro,1000000,random,91,74.3921
intro,1000000,random,92,108.571
intro,1000000,random,93,97.0004
intro,1000000,random,94,76.7847
intro,1000000,random,95,180.164
intro,1000000,random,96,91.4295
intro,1000000,random,97,74.5546
intro,1000000,random,98,74.2401
intro,1000000,random,99,74.6374
merge,1000000,sorted_25,0,83.393
merge,1000000,sorted_25,1,83.4781
merge,1000000,sorted_25,2,84.85
merge,1000000,sorted_25,3,83.2794
merge,1000000,sorted_25,4,95.4962
merge,1000000,sorted_25,5,83.6459
merge,1000000,sorted_25,6,83.6507
merge,1000000,sorted_25,7,83.2332
merge,1000000,sorted_25,8,83.7724
merge,1000000,sorted_25,9,82.8276
merge,1000000,sorted_25,10,83.6331
merge,1000000,sorted_25,11,83.1201
merge,1000000,sorted_25,12,83.5569
merge,1000000,sorted_25,13,83.327
merge,1000000,sorted_25,14,83.4981
merge,1000000,sorted_25,15,84.0101
merge,1000000,sorted_25,16,83.0982
merge,1000000,sorted_25,17,84.3635
merge,1000000,sorted_25,18,84.231
merge,1000000,sorted_25,19,85.087
merge,1000000,sorted_25,20,83.6706
merge,1000000,sorted_25,21,83.0973
merge,1000000,sorted_25,22,83.1378
merge,1000000,sorted_25,23,83.9523
merge,1000000,sorted_25,24,83.0866
merge,1000000,sorted_25,25,82.8521
merge,1000000,sorted_25,26,84.1411
merge,1000000,sorted_25,27,84.4137
merge,1000000,sorted_25,28,83.191
merge,1000000,sorted_25,29,89.5824
merge,1000000,sorted_25,30,88.5703
merge,1000000,sorted_25,31,84.1563
merge,1000000,sorted_25,32,83.7522
merge,1000000,sorted_25,33,83.1207
merge,1000000,sorted_25,34,83.2119
merge,1000000,sorted_25,35,84.4877
merge,1000000,sorted_25,36,84.0091
merge,1000000,sorted_25,37,84.4359
